Idnumber,Brand,Species,Rating,EffectList,FlavorList
2049,Super-Jack,S,4.5,"Happy,Energetic,Uplifted,Talkative,Focused","Sweet,Pungent,Skunk"
2050,Super-Kush,I,4.2,"Relaxed,Happy,Euphoric,Giggly,Aroused","Earthy,Minty,Flowery"
2051,Super-Lemon-Haze,S,4.4,"Happy,Uplifted,Energetic,Euphoric,Focused","Lemon,Citrus,Sweet"
2052,Super-Lemon-Og,H,4.4,"Relaxed,Happy,Hungry,Euphoric,Creative","Lemon,Citrus,Earthy"
2053,Super-Silver-Haze,S,4.4,"Happy,Uplifted,Energetic,Euphoric,Relaxed","Citrus,Earthy,Sweet"
2054,Super-Silver-Lights,H,4.5,"Happy,Uplifted,Creative,Euphoric,Giggly","Flowery,Sweet,Pungent"
2055,Super-Skunk,I,4.2,"Relaxed,Sleepy,Euphoric,Happy,Hungry","Skunk,Earthy,Sweet"
2056,Super-Snow-Dog,S,4.5,"Uplifted,Happy,Euphoric,Relaxed,Focused","Citrus,Flowery,Earthy"
2057,Super-Sour-Diesel,S,4.5,"Uplifted,Happy,Euphoric,Creative,Energetic","Diesel,Sweet,Earthy"
2058,Super-Sour-Og,H,4.6,"Relaxed,Uplifted,Happy,Focused,Giggly","Citrus,Sweet,Lemon"
2059,Super-Sour-Skunk,H,4.5,"Happy,Euphoric,Talkative,Sleepy,Uplifted","Citrus,Earthy,Diesel"
2060,Super-Sour-Widow,H,4.7,"Euphoric,Energetic,Happy,Uplifted,Relaxed","Pungent,Spicy/Herbal,Earthy"
2061,Super-Sweet,H,4.8,"Happy,Relaxed,Uplifted,Focused,Giggly","Sweet,Honey,Berry"
2062,Supergirl,I,4.5,"Happy,Relaxed,Sleepy,Euphoric,Giggly","Earthy,Woody,Spicy/Herbal"
2063,Superglue,H,4.7,"Relaxed,Happy,Euphoric,Uplifted,Giggly","Earthy,Woody,Pine"
2064,Superman-Og,I,4.3,"Relaxed,Sleepy,Euphoric,Happy,Hungry","Earthy,Pine,Pungent"
2065,Supermax-Og,H,4.9,"Relaxed,Happy,Euphoric,Tingly,Uplifted","Pungent,Pine,Diesel"
2066,Supernatural,S,4.4,"Euphoric,Relaxed,Happy,Creative,Energetic","Earthy,Citrus,Flowery"
2067,Supernova,H,4.3,"Happy,Uplifted,Relaxed,Euphoric,Creative","Sweet,Pungent,Flowery"
2068,Superstar,H,4,"Relaxed,Focused,Euphoric,Uplifted,Happy","Citrus,Blueberry,Strawberry"
2069,Suzy-Q,H,4.3,"Relaxed,Focused,Uplifted,Talkative,Happy","Pine,Earthy,Spicy/Herbal"
2070,Swazi-Gold,S,3.7,"Hungry,Relaxed,Focused,Creative,Giggly","Woody,Citrus,Earthy"
2071,Sweet-Baby-Jane,I,4.3,"Relaxed,Tingly,Giggly,Happy,Hungry","Citrus,Sweet,Pungent"
2072,Sweet-Berry,H,4.2,"Relaxed,Happy,Creative,Uplifted,Euphoric","Berry,Sweet,Sage"
2073,Sweet-Black-Angel,I,4.7,"Relaxed,Sleepy,Happy,Euphoric,Tingly","Sweet,Pine,Berry"
2074,Sweet-Cheese,S,4.3,"Relaxed,Happy,Euphoric,Creative,Focused","Cheese,Sweet,Pungent"
2075,Sweet-Deep-Grapefruit,I,4,"Relaxed,Sleepy,Euphoric,Hungry,Happy","Grapefruit,Citrus,Sweet"
2076,Sweet-Diesel,S,4.1,"Happy,Euphoric,Relaxed,Giggly,Energetic","Woody,Sweet,Diesel"
2077,Sweet-Dream,H,4.6,"Euphoric,Creative,Giggly,Happy,Relaxed","Berry,Earthy,Pungent"
2078,Sweet-Dreams,H,4.3,"Sleepy,Relaxed,Hungry,Uplifted,Happy","Earthy,Skunk,Pungent"
2079,Sweet-Harlem-Diesel,H,4.7,"Aroused,Talkative,Uplifted,Creative,Euphoric","Pear,Diesel,Sweet"
2081,Sweet-Jane,S,4.6,"Happy,Focused,Aroused,Sleepy,Tingly","Rose,Sweet,Citrus"
2082,Sweet-Kush,H,4.4,"Hungry,Happy,Relaxed,Euphoric,Sleepy","Citrus,Sweet,Flowery"
2083,Sweet-Lafayette,I,3.6,"Relaxed,Happy,Euphoric,Uplifted,Aroused","Citrus,Earthy,Pine"
2084,Sweet-Nina,H,3.9,"Happy,Relaxed,Euphoric,Focused,Uplifted","Diesel,Skunk,Tobacco"
2085,Sweet-Pebbles,H,4.8,"Euphoric,Creative,Happy,Focused,Relaxed","Sweet,Berry,Citrus"
2086,Sweet-Skunk,H,4.2,"Energetic,Euphoric,Creative,Happy,Aroused","Citrus,Spicy/Herbal,Minty"
2087,Sweet-Tooth,I,4.2,"Relaxed,Happy,Euphoric,Uplifted,Sleepy","Sweet,Flowery,Berry"
2088,Sweet-And-Sour-Widow,I,4.5,"Relaxed,Uplifted,Happy,Focused,Sleepy","Earthy,Sweet,Woody"
2089,Swiss-Bliss,H,4,"Euphoric,Happy,Talkative,Creative,Giggly","Sweet,Citrus,Earthy"
2090,Swiss-Gold,S,4.6,"Relaxed,Happy,Focused,Uplifted,Hungry","Diesel,Citrus,Berry"
2091,Swiss,I,4.3,"Energetic,Creative,Relaxed,Happy,Uplifted","Pungent,Ammonia,Berry"
2093,Swiss-Tsunami,S,4.8,"Relaxed,Uplifted,Focused,Happy,Sleepy","Earthy,Citrus,Orange"
2094,Thc-Bomb,H,4.2,"Relaxed,Happy,Giggly,Uplifted,Hungry","Earthy,Pungent,Sweet"
2095,Tjs-Cbd,H,4.3,"Focused,Uplifted,Creative,Talkative,Energetic","Woody,Earthy,Pungent"
2096,Tahoe-Alien,H,4.5,"Relaxed,Happy,Hungry,Creative,Euphoric","Pine,Diesel,Skunk"
2098,Tahoe-Hydro-Champagne,H,3.7,"Energetic,Happy,Talkative,Tingly,Uplifted","Sweet,Citrus,Lime"
2099,Tahoe-Hydro-Og,H,4.9,"Euphoric,Relaxed,Tingly,Happy,Sleepy","Pungent,Earthy,Pine"
2100,Tahoe-Og,H,4.4,"Relaxed,Sleepy,Happy,Euphoric,Hungry","Earthy,Pine,Citrus"
2101,Tahoe-Purps,I,3,"Sleepy,Creative,Hungry,Relaxed","Citrus,Earthy,Woody"
2102,Taliban-Poison,I,3.7,"Hungry,Aroused,Sleepy,Giggly,Happy","Diesel,Skunk,Pine"
2103,Tangelo,H,4.3,"Euphoric,Happy,Uplifted,Energetic,Focused","Citrus,Sweet,Earthy"
2104,Tangelo-Kush,H,4,"Relaxed,Sleepy,Giggly,Talkative,Uplifted","Peach,Lemon,Citrus"
2106,Tangerine,H,4.2,"Happy,Uplifted,Energetic,Relaxed,Creative","Citrus,Orange,Sweet"
2107,Tangerine-Dream,H,4.4,"Happy,Relaxed,Euphoric,Uplifted,Energetic","Citrus,Orange,Sweet"
2108,Tangerine-Haze,H,4.5,"Talkative,Uplifted,Energetic,Euphoric,Happy","Citrus,Orange,Sweet"
2109,Tangerine-Kush,I,4.1,"Relaxed,Sleepy,Happy,Euphoric,Hungry","Citrus,Orange,Tropical"
2110,Tangerine-Man,S,4.8,"Euphoric,Energetic,Uplifted,Hungry,Happy","Citrus,Orange,Pungent"
2111,Tangerine-Power,H,4.4,"Happy,Relaxed,Tingly,Sleepy,Uplifted","Citrus,Orange,Sweet"
2112,Tangerine-Sunrise,S,4.8,"Tingly,Relaxed,Aroused,Happy,Creative","Citrus,Woody,Sage"
2113,Tangerine-Trainwreck-Haze,S,5,"Euphoric,Aroused,Uplifted,Creative,Energetic","Sweet,Citrus,Orange"
2114,Tangie,S,4.5,"Happy,Uplifted,Energetic,Euphoric,Relaxed","Citrus,Orange,Sweet"
2115,Tangie-Dream,H,4.4,"Tingly,Creative,Focused,Uplifted,Happy","Citrus,Sweet,Orange"
2116,Tangie-Ghost-Train,S,4.7,"Uplifted,Happy,Energetic,Euphoric,Focused","Citrus,Orange,Pungent"
2117,Tangie-Sunrise,H,0,"Tingly,Uplifted,Euphoric,Happy,Relaxed",
2118,Tangier-Chilly,H,5,"Talkative,Uplifted,Creative,Energetic,Giggly","Citrus,Orange,Pine"
2119,Tangilope,S,4.6,"Happy,Uplifted,Energetic,Talkative,Creative","Citrus,Orange,Tropical"
2120,Tango-Kush,H,4.3,"Energetic,Focused,Uplifted,Euphoric,Happy","Mango,Sweet,Citrus"
2121,Tardis,S,5,"Talkative,Creative,Euphoric,Focused,Aroused","Sweet,Diesel,Spicy/Herbal"
2122,Tembo-Kush,H,4.5,"Happy,Euphoric,Creative,Relaxed,Focused","Sweet,Berry,Earthy"
2123,Terminator-Og,I,4.7,"Relaxed,Happy,Sleepy,Creative,Euphoric","Sweet,Pine,Rose"
2124,Tesla,H,4.7,"Uplifted,Relaxed,Happy,Euphoric,Giggly","Tropical,Pepper,Sweet"
2125,Tesla-Tower,S,4.8,"Tingly,Uplifted,Relaxed,Creative,Energetic","Pepper,Sweet,Berry"
2126,Thai,S,4.2,"Happy,Relaxed,Focused,Uplifted,Energetic","Earthy,Flowery,Sweet"
2127,Thai-Girl,H,4,"Euphoric,Relaxed,Energetic,Focused,Tingly","Tropical,Sweet,Citrus"
2128,Thai-Haze,S,4.3,"Creative,Energetic,Happy,Aroused,Euphoric","Pine,Pepper,Sweet"
2129,Thai-Lights,H,4.7,"Uplifted,Happy,Euphoric,Relaxed,Energetic","Earthy,Spicy/Herbal,Pine"
2130,Thai-Tanic,S,4,"Energetic,Uplifted,Happy,Focused,Euphoric","Sweet,Earthy,Woody"
2131,Thaidal-Wave,H,3.8,"Uplifted,Euphoric,Creative,Energetic,Focused",
2132,The-Big-Dirty,H,5,"Uplifted,Hungry,Relaxed","Lemon,Earthy"
2133,The-Black,I,4.4,"Relaxed,Happy,Sleepy,Uplifted,Euphoric","Earthy,Sweet,Woody"
2134,The-Blintz,H,5,"Uplifted,Creative,Energetic,Focused,Happy","Lavender,Earthy,Pungent"
2135,The-Blood,S,4.6,"Uplifted,Aroused,Creative,Energetic,Euphoric","Earthy,Pungent,Tropical"
2136,The-Brotherhood,H,4.5,"Happy,Uplifted,Euphoric,Relaxed,Hungry","Earthy,Coffee,Sweet"
2137,The-Cough,S,4.5,"Uplifted,Euphoric,Energetic,Focused,Giggly","Pungent,Pine,Citrus"
2138,The-Doctor,I,4.4,"Euphoric,Happy,Sleepy,Aroused,Energetic","Citrus,Sweet,Grapefruit"
2139,The-Flav,H,4.2,"Euphoric,Relaxed,Happy,Sleepy,Energetic","Berry,Flowery,Diesel"
2141,The-Gift,H,5,"Uplifted,Relaxed","Sweet,Earthy"
2142,The-Grunk,H,4.6,"Euphoric,Happy,Uplifted,Relaxed,Tingly","Grape,Skunk,Sweet"
2143,Hog,I,4,"Giggly,Sleepy,Relaxed,Euphoric,Happy","Woody,Sweet,Earthy"
2145,The-Ox,I,4.8,"Relaxed,Hungry,Euphoric,Happy,Uplifted","Coffee,Berry,Sweet"
2146,The-One,H,4.9,"Happy,Giggly,Euphoric,Relaxed,Tingly","Pungent,Pine,Diesel"
2147,The-Ooze,I,5,"Tingly,Uplifted,Creative,Euphoric,Focused","Spicy/Herbal,Sweet,Apple"
2148,The-Sauce,H,4.8,"Happy,Uplifted,Relaxed,Euphoric,Creative","Earthy,Sweet,Citrus"
2149,The-Sheriff,H,4,"Sleepy,Uplifted,Relaxed","Earthy,Woody"
2150,The-Sister,I,4.3,"Relaxed,Uplifted,Creative,Euphoric,Focused","Sweet,Diesel,Citrus"
2151,The-Third-Dimension,H,4.5,"Uplifted,Happy,Energetic,Euphoric,Creative","Citrus,Earthy,Chemical"
2152,The-Truth,H,4.6,"Relaxed,Uplifted,Euphoric,Happy,Sleepy","Earthy,Woody,Berry"
2153,The-Void,H,4.5,"Happy,Uplifted,Relaxed,Euphoric,Sleepy","Sweet,Grape,Flowery"
2154,The-White,H,4.6,"Relaxed,Euphoric,Happy,Creative,Uplifted","Earthy,Pine,Pungent"
2155,The-White-Angel,H,4.2,"Aroused,Relaxed","Diesel,Pungent,Pine"
2156,The-Wife,H,4.9,"Relaxed,Uplifted,Happy,Tingly,Euphoric","Lemon,Sweet,Tree,Fruit"
2157,The-Wills,H,0,"Talkative,Tingly,Uplifted,Creative,Euphoric","Pungent,Woody,Pine"
2158,Thelonious-Skunk,H,4.8,"Euphoric,Happy,Relaxed,Uplifted,Energetic","Skunk,Citrus,Spicy/Herbal"
2159,Thin-Mint,H,4.6,"Relaxed,Euphoric,Happy,Uplifted,Hungry","Minty,Mint,Sweet"
2160,Think-Different,H,4.3,"Happy,Energetic,Creative,Focused,Uplifted","Flowery,Sweet,Lemon"
2161,Thors-Hammer,S,4.3,"Euphoric,Creative,Energetic,Happy,Aroused","Sweet,Pungent,Menthol"
2162,Throwback-Kush,I,4.3,"Hungry,Relaxed,Sleepy,Happy","Earthy,Woody"
2163,Thunderbird-Rose,S,4.8,"Euphoric,Uplifted,Relaxed,Focused,Happy","Rose,Sweet,Earthy"
2164,Thunderstruck,S,4.9,"Relaxed,Uplifted,Creative,Focused,Talkative","Sweet,Earthy,Tropical"
2165,Tickle-Kush,H,4.3,"Happy,Uplifted,Creative,Euphoric,Sleepy","Berry,Apple,Spicy/Herbal"
2166,Tiger-Woods,H,4.1,"Relaxed,Giggly,Hungry,Creative,Energetic","Sweet,Flowery,Pungent"
2167,Tigers-Milk,I,4.6,"Relaxed,Euphoric,Happy,Sleepy,Uplifted","Earthy,Pungent,Flowery"
2168,Tigermelon,I,3,"Happy,Creative,Relaxed","Spicy/Herbal,Citrus,Chestnut"
2169,Tillamook-Strawberry,H,4.7,"Happy,Relaxed,Focused,Euphoric,Energetic","Strawberry,Sweet,Berry"
2170,Timewreck,S,4.4,"Euphoric,Happy,Uplifted,Talkative,Giggly","Citrus,Pepper,Grapefruit"
2171,Tina-Danza,H,4.6,"Happy,Euphoric,Relaxed,Sleepy,Creative","Earthy,Pine,Lemon"
2172,Titans-Haze,S,4.3,"Happy,Tingly,Energetic,Euphoric,Talkative","Spicy/Herbal,Pungent,Skunk"
2173,Tokyo-Og,H,4.6,"Euphoric,Relaxed,Happy,Uplifted,Sleepy","Pine,Lemon,Sweet"
2174,Tommys-Home-Grown,H,4,"Energetic,Relaxed,Uplifted,Creative,Focused","Earthy,Spicy/Herbal,Tropical"
2176,Tora-Bora,I,4.5,"Happy,Relaxed,Sleepy,Euphoric,Creative","Pine,Earthy,Berry"
2177,Toxic,H,4.5,"Sleepy,Focused,Happy,Relaxed,Energetic","Flowery,Earthy"
2178,Toxic-Punch,H,4.1,"Happy,Hungry,Relaxed,Energetic,Uplifted","Pine,Berry,Citrus"
2179,Training-Day,I,4.5,"Relaxed,Euphoric,Tingly,Happy,Sleepy","Citrus,Lime,Chemical"
2180,Trainwreck,H,4.2,"Happy,Euphoric,Relaxed,Uplifted,Creative","Earthy,Pine,Lemon"
2181,Tranquil-Elephantizer-Remix,I,4.3,"Relaxed,Sleepy,Euphoric,Happy,Hungry","Sweet,Berry,Earthy"
2182,Transformer,H,4,"Sleepy,Tingly,Uplifted,Creative,Energetic",
2183,Trash,H,4.7,"Relaxed,Happy,Uplifted,Euphoric,Focused","Pungent,Skunk,Diesel"
2184,Travel-Joint,H,4.5,"Relaxed,Focused,Aroused,Uplifted,Energetic","Lime,Lemon,Earthy"
2185,Treasure-Island,H,4.7,"Focused,Relaxed,Uplifted,Energetic,Happy","Pepper,Spicy/Herbal,Flowery"
2186,Tree-Of-Life,H,4.9,"Happy,Creative,Relaxed,Uplifted,Euphoric","Earthy,Spicy/Herbal,Woody"
2187,Tres-Dawg,H,4.5,"Relaxed,Sleepy,Happy,Uplifted,Energetic","Citrus,Pungent,Diesel"
2188,Triangle-Kush,I,4.5,"Relaxed,Sleepy,Euphoric,Happy,Creative","Earthy,Pine,Sweet"
2189,Trident,H,4.3,"Relaxed,Happy,Uplifted,Focused,Tingly","Citrus,Sweet,Pungent"
2190,Trifecta,H,4.4,"Tingly,Sleepy,Hungry,Happy,Uplifted",Skunk
2191,Trinity,S,4.3,"Happy,Uplifted,Euphoric,Relaxed,Aroused","Earthy,Pungent,Skunk"
2192,Triple-Cheese,I,4.5,"Relaxed,Sleepy,Happy,Euphoric,Tingly","Earthy,Pungent,Cheese"
2193,Triple-Diesel,S,4.2,"Relaxed,Focused,Sleepy,Euphoric,Happy","Diesel,Sweet,Earthy"
2194,Trix,S,4.9,"Uplifted,Energetic,Focused,Relaxed,Tingly","Lime,Grapefruit,Tropical"
2195,Tropic-Thunder,H,4.6,"Happy,Uplifted,Energetic,Creative,Relaxed","Tropical,Sweet,Pineapple"
2196,Tropical-Tang,H,4.5,"Happy,Focused,Relaxed,Euphoric,Creative","Citrus,Apricot,Skunk"
2197,Tropicali,H,4.4,"Euphoric,Uplifted,Relaxed,Energetic,Happy","Tropical,Orange,Sweet"
2198,True-Og,I,4.4,"Relaxed,Euphoric,Happy,Sleepy,Creative","Earthy,Pine,Pungent"
2199,True-X,I,3,"Uplifted,Focused,Sleepy,Relaxed,Tingly","Earthy,Woody,Pine"
2200,Truffle-Butter,I,4.5,"Aroused,Sleepy,Euphoric,Giggly,Happy","Sweet,Vanilla,Chestnut"
2201,Truth-Serum,H,4.3,"Talkative,Energetic,Happy,Sleepy,Uplifted","Spicy/Herbal,Pepper,Citrus"
2202,Tuna-Kush,I,4.5,"Relaxed,Sleepy,Happy,Euphoric,Uplifted","Skunk,Earthy,Pungent"
2204,Turbo-Mind-Warp,H,4.5,"Happy,Hungry,Uplifted,Euphoric,Focused","Spicy/Herbal,Flowery,Earthy"
2205,Tutankhamon,S,4.6,"Happy,Focused,Uplifted,Energetic,Euphoric","Pungent,Skunk,Flowery"
2206,Tutti-Frutti,H,4.2,"Happy,Euphoric,Uplifted,Energetic,Relaxed","Berry,Sweet,Tropical"
2207,Twista,S,4.2,"Creative,Energetic,Happy,Talkative,Focused","Sweet,Citrus,Lime"
2208,Twisted-Citrus,S,4.5,"Energetic,Uplifted,Relaxed,Creative,Happy","Citrus,Orange,Earthy"
2209,Tyson,I,4.8,"Relaxed,Sleepy,Uplifted,Hungry,Happy","Earthy,Pungent,Sweet"
2210,U2-Kush,I,4.1,"Relaxed,Happy,Uplifted,Hungry,Giggly","Sweet,Woody,Flowery"
2211,Uk-Cheese,H,4.2,"Happy,Relaxed,Uplifted,Euphoric,Energetic","Cheese,Pungent,Berry"
2212,Uw,I,4.3,"Relaxed,Sleepy,Hungry,Happy,Uplifted","Tree,Fruit,Sweet,Grape"
2213,Ultimate-Trainwreck,S,4.4,"Euphoric,Energetic,Aroused,Focused,Happy","Tropical,Sweet,Spicy/Herbal"
2214,Ultra-Banana,I,5,"Sleepy,Tingly,Giggly,Hungry,Relaxed","Ammonia,Lemon,Pineapple"
2215,Ultra-Sonja,H,4.6,"Relaxed,Giggly,Euphoric,Focused,Tingly","Pungent,Tree,Fruit,Sweet"
2216,Ultra-Sour,S,4.8,"Uplifted,Creative,Energetic,Euphoric,Focused","Diesel,Skunk,Lime"
2217,Ultraviolet-Og,I,4.7,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Flowery,Berry,Earthy"
2218,Urkle-Train-Haze,H,4.9,"Happy,Euphoric,Uplifted,Talkative,Relaxed","Grape,Sweet,Pine"
2219,Vcdc,H,4.5,"Relaxed,Happy,Euphoric,Focused,Uplifted","Earthy,Berry,Citrus"
2220,Az-Super-Sour-Og,H,4.9,"Uplifted,Happy,Giggly,Energetic,Relaxed","Pungent,Sage,Woody"
2221,Vader-Og,I,4.5,"Sleepy,Relaxed,Happy,Euphoric,Hungry","Earthy,Flowery,Sweet"
2222,Valentine-X,H,4.4,"Relaxed,Creative,Tingly,Euphoric,Focused","Citrus,Earthy,Pungent"
2223,Valley-Ghash,H,4.4,"Euphoric,Relaxed,Sleepy,Hungry,Happy","Sweet,Berry,Tropical"
2224,Valley-Girl,H,4.7,"Happy,Relaxed,Euphoric,Energetic,Uplifted","Pine,Flowery,Earthy"
2225,Vanilla-Kush,I,4.3,"Relaxed,Happy,Sleepy,Euphoric,Hungry","Vanilla,Sweet,Flowery"
2226,Vanilluna,H,4.8,"Sleepy,Happy,Relaxed",
2227,Velvet-Bud,S,3.9,"Uplifted,Energetic,Euphoric,Talkative,Aroused","Sweet,Citrus,Spicy/Herbal"
2229,Venice-Og,S,4.3,"Uplifted,Happy,Energetic,Creative,Focused","Citrus,Pine,Pungent"
2230,Venom-Og,H,4.4,"Relaxed,Euphoric,Sleepy,Happy,Uplifted","Earthy,Pungent,Pine"
2231,Venus-Og,H,4.8,"Focused,Tingly,Happy,Uplifted,Creative","Citrus,Lemon,Berry"
2232,Verde-Electric,H,4.2,"Happy,Euphoric,Creative,Relaxed,Hungry","Woody,Earthy,Sweet"
2233,Versace,H,4.8,"Happy,Relaxed,Euphoric,Uplifted,Energetic","Pungent,Berry,Diesel"
2234,Very-Berry-Haze,S,4,"Happy,Uplifted,Euphoric,Hungry,Relaxed","Berry,Pungent,Sweet"
2236,Violator-Kush,I,4.3,"Relaxed,Sleepy,Happy,Euphoric,Uplifted","Earthy,Spicy/Herbal,Woody"
2237,Violet-Delight,H,4.4,"Happy,Relaxed,Uplifted,Focused,Sleepy","Violet,Spicy/Herbal,Lavender"
2239,Viper,S,4.5,"Energetic,Talkative,Happy,Giggly,Uplifted","Citrus,Pungent,Spicy/Herbal"
2240,Voodoo,S,4.2,"Happy,Relaxed,Uplifted,Euphoric,Tingly","Earthy,Pungent,Sweet"
2241,Vortex,S,4.3,"Uplifted,Happy,Euphoric,Talkative,Energetic","Earthy,Lemon,Woody"
2242,Wmd,I,4.9,"Relaxed,Happy,Euphoric,Tingly,Hungry","Earthy,Berry,Pungent"
2243,Wsu,I,4.4,"Relaxed,Euphoric,Hungry,Happy,Talkative","Pine,Earthy,Berry"
2244,Wtf,H,5,"Happy,Energetic,Focused,Relaxed,Creative","Skunk,Blueberry,Earthy"
2245,Waipi-O-Hapa,S,4.4,"Energetic,Focused,Uplifted,Creative,Relaxed","Sweet,Tropical,Honey"
2246,Waldo,H,4,"Creative,Tingly,Euphoric,Hungry,Uplifted","Spicy/Herbal,Earthy,Pungent"
2247,Walker-Kush,H,4.8,"Relaxed,Uplifted,Happy,Focused,Euphoric","Woody,Spicy/Herbal,Flowery"
2248,Wally-Og,H,4.8,"Relaxed,Happy,Sleepy,Creative,Focused","Flowery,Earthy,Butter"
2249,Walrus-Kush,H,4.3,"Happy,Giggly,Uplifted,Creative,Hungry",
2250,Walter-White,H,4.7,"Happy,Relaxed,Energetic,Uplifted,Euphoric","Earthy,Pungent,Lemon"
2251,Wappa,H,4.3,"Happy,Giggly,Relaxed,Hungry,Uplifted","Sweet,Flowery,Citrus"
2252,Warlock,H,3.9,"Relaxed,Hungry,Happy,Euphoric,Uplifted","Earthy,Sweet,Flowery"
2253,Washing-Machine,I,5,"Creative,Relaxed,Sleepy,Talkative,Tingly","Earthy,Pungent,Cheese"
2254,Watermelon,I,4.5,"Relaxed,Happy,Hungry,Sleepy,Euphoric","Sweet,Berry,Tropical"
2255,Webster,S,4.5,"Relaxed,Uplifted,Happy,Sleepy,Talkative","Citrus,Spicy/Herbal,Sweet"
2256,Wedding-Cake,H,4.7,"Relaxed,Happy,Euphoric,Uplifted,Focused","Sweet,Vanilla,Earthy"
2257,Wellness-Og,H,4.9,"Relaxed,Happy,Euphoric,Uplifted,Creative","Pungent,Diesel,Pine"
2259,West-Coast-Dawg,I,4.8,"Relaxed,Happy,Euphoric,Uplifted,Creative","Sweet,Woody,Nutty"
2260,West-Og,I,3.6,"Relaxed,Happy,Creative,Hungry,Sleepy","Woody,Lemon,Spicy/Herbal"
2261,Wet-Dream,S,4.4,"Uplifted,Energetic,Happy,Euphoric,Creative","Earthy,Spicy/Herbal,Woody"
2262,Whitaker-Blues,I,4.2,"Relaxed,Sleepy,Happy,Uplifted,Euphoric","Sweet,Apple,Pear"
2263,White-99,H,4.5,"Energetic,Uplifted,Euphoric,Happy,Relaxed","Sweet,Pine,Citrus"
2264,White-Bastard,I,4.4,"Relaxed,Euphoric,Sleepy,Focused,Happy","Sweet,Blueberry,Diesel"
2265,White-Berry,I,4.1,"Relaxed,Happy,Uplifted,Sleepy,Euphoric","Berry,Earthy,Sweet"
2266,White-Bubblegum,I,5,"Giggly,Aroused,Sleepy,Talkative,Tingly","Sweet,Earthy,Flowery"
2267,White-Buffalo,S,4.5,"Happy,Uplifted,Euphoric,Energetic,Relaxed","Sweet,Berry,Earthy"
2268,White-Caramel-Cookies,I,5,"Euphoric,Relaxed,Aroused,Sleepy,Talkative","Sweet,Berry,Grape"
2269,White-Cheese,H,4.2,"Relaxed,Creative,Talkative,Happy,Euphoric","Cheese,Pungent,Flowery"
2271,White-Cookies,H,4.3,"Relaxed,Happy,Euphoric,Focused,Uplifted","Earthy,Sweet,Pungent"
2272,White-Dawg,H,4.2,"Relaxed,Uplifted,Happy,Giggly,Hungry","Earthy,Woody,Spicy/Herbal"
2273,White-Diesel,H,4.2,"Relaxed,Euphoric,Uplifted,Creative,Happy","Diesel,Pungent,Citrus"
2274,White-Dragon,I,4.2,"Relaxed,Happy,Hungry,Euphoric,Uplifted","Earthy,Woody,Sweet"
2275,White-Dream,H,4.6,"Relaxed,Energetic,Uplifted,Happy,Euphoric","Earthy,Sweet,Citrus"
2276,White-Durban,S,4.6,"Energetic,Aroused,Tingly,Uplifted,Talkative","Earthy,Woody,Pine"
2277,White-Elephant,H,4.4,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Sweet,Earthy,Pungent"
2278,White-Empress,I,4.4,"Energetic,Euphoric,Happy,Relaxed,Sleepy","Sweet,Citrus,Earthy"
2279,White-Fire-43,I,4.7,"Relaxed,Sleepy,Happy,Euphoric,Hungry","Pungent,Sweet,Earthy"
2280,White-Fire-Alien-Og,H,4.4,"Relaxed,Uplifted,Happy,Tingly,Euphoric","Lemon,Earthy,Citrus"
2281,White-Fire-Og,H,4.5,"Happy,Uplifted,Relaxed,Energetic,Euphoric","Sweet,Earthy,Pungent"
2282,White-Girl,H,4.5,"Talkative,Uplifted,Hungry,Relaxed,Euphoric","Berry,Citrus,Tropical"
2283,White-Gold,H,4.7,"Relaxed,Happy,Euphoric,Talkative,Uplifted","Earthy,Pungent,Tropical"
2284,White-Gorilla,H,4.7,"Relaxed,Happy,Euphoric,Uplifted,Hungry","Tar,Sweet,Pungent"
2285,White-Haze,S,4,"Creative,Energetic,Happy,Uplifted,Euphoric","Lemon,Pine,Citrus"
2286,White-Knight,H,4.6,"Creative,Relaxed,Happy,Sleepy,Energetic","Earthy,Pungent,Sweet"
2287,White-Kryptonite,I,4.5,"Relaxed,Happy,Euphoric,Uplifted,Giggly","Berry,Pungent,Sweet"
2288,White-Kush,I,4.5,"Relaxed,Sleepy,Euphoric,Talkative,Happy","Nutty,Honey,Vanilla"
2289,White-Lsd,S,5,"Talkative,Uplifted,Creative,Energetic,Euphoric","Diesel,Sweet,Tree,Fruit"
2290,White-Lavender,H,4.2,"Happy,Giggly,Relaxed,Energetic,Uplifted","Lavender,Flowery,Earthy"
2291,White-Lightning,H,4.4,"Happy,Giggly,Uplifted,Euphoric,Relaxed","Sweet,Skunk,Pungent"
2292,White-Lotus,H,4.2,"Relaxed,Euphoric,Focused,Happy,Sleepy","Earthy,Citrus,Sweet"
2293,White-Nightmare,S,4.7,"Uplifted,Euphoric,Happy,Focused,Sleepy","Earthy,Sweet,Berry"
2294,White-Og,I,4.5,"Relaxed,Focused,Euphoric,Sleepy,Happy","Earthy,Pine,Flowery"
2295,White-Queen,H,4.6,"Happy,Relaxed,Euphoric,Uplifted,Energetic","Earthy,Sweet,Diesel"
2296,White-Rhino,I,4.2,"Relaxed,Happy,Euphoric,Uplifted,Sleepy","Earthy,Sweet,Skunk"
2297,White-Romulan,H,4.3,"Relaxed,Euphoric,Happy,Uplifted,Creative","Pungent,Skunk,Diesel"
